nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
890000;1000000;10;15035.395000;1503.539500;799.555500;701.906500;701.906500;7995.555000;7019.065000;20.775000;5.949390
895000;1000000;10;15302.239000;1530.223900;803.405500;724.856600;724.856600;8034.055000;7248.566000;19.618000;5.951823
900000;1000000;10;15192.203000;1519.220300;804.228300;712.809700;712.809700;8042.283000;7128.097000;21.823000;5.954243
905000;1000000;10;15124.282000;1512.428200;798.273900;712.177400;712.177400;7982.739000;7121.774000;19.769000;5.956649
910000;1000000;10;17144.479000;1714.447900;913.629100;798.664600;798.664600;9136.291000;7986.646000;21.542000;5.959042
915000;1000000;10;16213.911000;1621.391100;868.414600;750.907500;750.907500;8684.146000;7509.075000;20.690000;5.961421
920000;1000000;10;15792.273000;1579.227300;833.025400;744.060000;744.060000;8330.254000;7440.600000;21.419000;5.963788
925000;1000000;10;18264.100000;1826.410000;963.110900;860.979700;860.979700;9631.109000;8609.797000;23.194000;5.966142
930000;1000000;10;18764.039000;1876.403900;997.289900;876.785800;876.785800;9972.899000;8767.858000;23.282000;5.968483
935000;1000000;10;18216.277000;1821.627700;991.593900;827.764800;827.764800;9915.939000;8277.648000;22.690000;5.970812
940000;1000000;10;16960.139000;1696.013900;893.383800;800.471500;800.471500;8933.838000;8004.715000;21.586000;5.973128
945000;1000000;10;18844.548000;1884.454800;1003.604100;878.581000;878.581000;10036.041000;8785.810000;22.697000;5.975432
950000;1000000;10;17660.070000;1766.007000;966.669300;797.165200;797.165200;9666.693000;7971.652000;21.725000;5.977724
955000;1000000;10;18458.999000;1845.899900;987.535300;856.118500;856.118500;9875.353000;8561.185000;22.461000;5.980003
960000;1000000;10;18164.626000;1816.462600;962.482500;851.808100;851.808100;9624.825000;8518.081000;21.720000;5.982271
965000;1000000;10;17635.266000;1763.526600;940.900200;820.346500;820.346500;9409.002000;8203.465000;22.799000;5.984528
970000;1000000;10;17838.902000;1783.890200;942.258900;839.375500;839.375500;9422.589000;8393.755000;22.558000;5.986772
975000;1000000;10;17430.810000;1743.081000;934.822000;806.115700;806.115700;9348.220000;8061.157000;21.433000;5.989005
980000;1000000;10;17662.169000;1766.216900;932.620300;831.336300;831.336300;9326.203000;8313.363000;22.603000;5.991226
985000;1000000;10;17838.707000;1783.870700;942.428300;839.177000;839.177000;9424.283000;8391.770000;22.654000;5.993436
990000;1000000;10;19443.812000;1944.381200;1032.386800;909.532900;909.532900;10323.868000;9095.329000;24.615000;5.995635
995000;1000000;10;19985.336000;1998.533600;1064.553100;931.457500;931.457500;10645.531000;9314.575000;25.230000;5.997823
1000000;1000000;10;18224.237000;1822.423700;958.631600;861.466400;861.466400;9586.316000;8614.664000;23.257000;6.000000
