nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
490000;1000000;10;12122.275000;1212.227500;402.941300;398.350300;410.935900;4029.413000;3983.503000;4109.359000;5.690196
495000;1000000;10;11697.733000;1169.773300;403.805000;380.428400;385.539900;4038.050000;3804.284000;3855.399000;5.694605
500000;1000000;10;11077.334000;1107.733400;386.465600;352.755800;368.512000;3864.656000;3527.558000;3685.120000;5.698970
505000;1000000;10;11763.166000;1176.316600;406.018800;364.020200;406.277600;4060.188000;3640.202000;4062.776000;5.703291
510000;1000000;10;10453.133000;1045.313300;346.279000;336.569900;362.464400;3462.790000;3365.699000;3624.644000;5.707570
515000;1000000;10;10248.019000;1024.801900;355.222100;318.103500;351.476300;3552.221000;3181.035000;3514.763000;5.711807
520000;1000000;10;10086.914000;1008.691400;343.916200;322.919100;341.856100;3439.162000;3229.191000;3418.561000;5.716003
525000;1000000;10;10311.493000;1031.149300;350.482200;331.938300;348.728800;3504.822000;3319.383000;3487.288000;5.720160
530000;1000000;10;10380.456000;1038.045600;358.852300;330.227500;348.965800;3588.523000;3302.275000;3489.658000;5.724276
535000;1000000;10;10566.493000;1056.649300;359.494200;340.650000;356.505100;3594.942000;3406.500000;3565.051000;5.728354
540000;1000000;10;10712.436000;1071.243600;362.378100;340.702200;368.163300;3623.781000;3407.022000;3681.633000;5.732394
545000;1000000;10;10741.545000;1074.154500;368.951400;342.747500;362.455600;3689.514000;3427.475000;3624.556000;5.736396
550000;1000000;10;10827.327000;1082.732700;368.461000;350.299600;363.972100;3684.610000;3502.996000;3639.721000;5.740363
555000;1000000;10;11092.383000;1109.238300;377.416000;358.658000;373.164300;3774.160000;3586.580000;3731.643000;5.744293
560000;1000000;10;11211.309000;1121.130900;381.734500;360.995700;378.400700;3817.345000;3609.957000;3784.007000;5.748188
565000;1000000;10;11479.130000;1147.913000;388.651800;371.830000;387.431200;3886.518000;3718.300000;3874.312000;5.752048
570000;1000000;10;11579.509000;1157.950900;394.301700;375.563800;388.085400;3943.017000;3755.638000;3880.854000;5.755875
575000;1000000;10;11430.312000;1143.031200;389.718800;368.564000;384.748400;3897.188000;3685.640000;3847.484000;5.759668
580000;1000000;10;11660.781000;1166.078100;400.059200;378.273900;387.745000;4000.592000;3782.739000;3877.450000;5.763428
585000;1000000;10;11790.459000;1179.045900;401.342200;379.938100;397.765600;4013.422000;3799.381000;3977.656000;5.767156
590000;1000000;10;12076.389000;1207.638900;417.503300;387.499100;402.636500;4175.033000;3874.991000;4026.365000;5.770852
595000;1000000;10;11722.290000;1172.229000;401.453400;378.070100;392.705500;4014.534000;3780.701000;3927.055000;5.774517
600000;1000000;10;12098.970000;1209.897000;421.725900;386.403400;401.767700;4217.259000;3864.034000;4017.677000;5.778151
605000;1000000;10;12160.067000;1216.006700;419.898500;390.615900;405.492300;4198.985000;3906.159000;4054.923000;5.781755
610000;1000000;10;12346.572000;1234.657200;428.789500;395.773600;410.094100;4287.895000;3957.736000;4100.941000;5.785330
615000;1000000;10;12270.105000;1227.010500;426.588600;394.490200;405.931700;4265.886000;3944.902000;4059.317000;5.788875
620000;1000000;10;12356.005000;1235.600500;428.716600;396.345400;410.538500;4287.166000;3963.454000;4105.385000;5.792392
625000;1000000;10;12583.560000;1258.356000;434.350100;410.005000;414.000900;4343.501000;4100.050000;4140.009000;5.795880
630000;1000000;10;12591.189000;1259.118900;429.537800;405.985600;423.595500;4295.378000;4059.856000;4235.955000;5.799341
635000;1000000;10;12917.089000;1291.708900;444.307200;416.942200;430.459500;4443.072000;4169.422000;4304.595000;5.802774
640000;1000000;10;12976.583000;1297.658300;447.761200;418.613800;431.283300;4477.612000;4186.138000;4312.833000;5.806180
645000;1000000;10;13018.157000;1301.815700;449.500200;418.183100;434.132400;4495.002000;4181.831000;4341.324000;5.809560
650000;1000000;10;13055.949000;1305.594900;448.691000;423.455400;433.448500;4486.910000;4234.554000;4334.485000;5.812913
655000;1000000;10;12934.540000;1293.454000;441.109600;418.812100;433.532300;4411.096000;4188.121000;4335.323000;5.816241
660000;1000000;10;13133.295000;1313.329500;451.951000;423.923600;437.454900;4519.510000;4239.236000;4374.549000;5.819544
665000;1000000;10;13608.896000;1360.889600;470.230000;437.791900;452.867700;4702.300000;4377.919000;4528.677000;5.822822
670000;1000000;10;13865.800000;1386.580000;478.525900;445.976300;462.077800;4785.259000;4459.763000;4620.778000;5.826075
675000;1000000;10;13927.619000;1392.761900;480.021900;449.137800;463.602200;4800.219000;4491.378000;4636.022000;5.829304
680000;1000000;10;14164.674000;1416.467400;486.487600;458.270800;471.709000;4864.876000;4582.708000;4717.090000;5.832509
685000;1000000;10;14018.174000;1401.817400;483.747600;450.832600;467.237200;4837.476000;4508.326000;4672.372000;5.835690
