nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
555000;1000000;10;4402.203000;440.220300;193.369800;127.434300;119.416200;1933.698000;1274.343000;1194.162000;5.744293
560000;1000000;10;4543.236000;454.323600;199.679600;130.419400;124.224600;1996.796000;1304.194000;1242.246000;5.748188
565000;1000000;10;4732.748000;473.274800;209.037300;135.585300;128.652200;2090.373000;1355.853000;1286.522000;5.752048
570000;1000000;10;5181.942000;518.194200;228.885600;147.469100;141.839500;2288.856000;1474.691000;1418.395000;5.755875
575000;1000000;10;4509.469000;450.946900;201.765300;126.580100;122.601500;2017.653000;1265.801000;1226.015000;5.759668
580000;1000000;10;5029.546000;502.954600;224.974500;142.319800;135.660300;2249.745000;1423.198000;1356.603000;5.763428
585000;1000000;10;4730.379000;473.037900;208.527000;135.283800;129.227100;2085.270000;1352.838000;1292.271000;5.767156
590000;1000000;10;4839.917000;483.991700;211.673100;139.002200;133.316400;2116.731000;1390.022000;1333.164000;5.770852
595000;1000000;10;4714.975000;471.497500;207.473400;135.103400;128.920700;2074.734000;1351.034000;1289.207000;5.774517
600000;1000000;10;4890.907000;489.090700;213.432600;139.096800;136.561300;2134.326000;1390.968000;1365.613000;5.778151
605000;1000000;10;4792.217000;479.221700;211.798000;135.930100;131.493600;2117.980000;1359.301000;1314.936000;5.781755
610000;1000000;10;5076.690000;507.669000;225.463800;144.097200;138.108000;2254.638000;1440.972000;1381.080000;5.785330
615000;1000000;10;5045.353000;504.535300;220.348500;144.082500;140.104300;2203.485000;1440.825000;1401.043000;5.788875
620000;1000000;10;5446.479000;544.647900;237.548900;157.815600;149.283400;2375.489000;1578.156000;1492.834000;5.792392
625000;1000000;10;5183.707000;518.370700;227.876000;146.654200;143.840500;2278.760000;1466.542000;1438.405000;5.795880
630000;1000000;10;5902.786000;590.278600;266.195500;163.767800;160.315300;2661.955000;1637.678000;1603.153000;5.799341
635000;1000000;10;4899.944000;489.994400;214.345000;140.443600;135.205800;2143.450000;1404.436000;1352.058000;5.802774
640000;1000000;10;5246.287000;524.628700;231.171600;149.285900;144.171200;2311.716000;1492.859000;1441.712000;5.806180
645000;1000000;10;5109.574000;510.957400;225.873200;146.585600;138.498600;2258.732000;1465.856000;1384.986000;5.809560
650000;1000000;10;5214.830000;521.483000;231.958600;146.159800;143.364600;2319.586000;1461.598000;1433.646000;5.812913
655000;1000000;10;5397.267000;539.726700;241.931700;149.515100;148.279900;2419.317000;1495.151000;1482.799000;5.816241
660000;1000000;10;5906.843000;590.684300;261.933700;166.635800;162.114800;2619.337000;1666.358000;1621.148000;5.819544
665000;1000000;10;5167.921000;516.792100;228.652700;145.296000;142.843400;2286.527000;1452.960000;1428.434000;5.822822
670000;1000000;10;5222.548000;522.254800;232.083900;146.214100;143.956800;2320.839000;1462.141000;1439.568000;5.826075
675000;1000000;10;5536.499000;553.649900;247.906700;154.056600;151.686600;2479.067000;1540.566000;1516.866000;5.829304
680000;1000000;10;5352.693000;535.269300;240.570800;150.019700;144.678800;2405.708000;1500.197000;1446.788000;5.832509
685000;1000000;10;5404.865000;540.486500;240.512500;151.225000;148.749000;2405.125000;1512.250000;1487.490000;5.835690
690000;1000000;10;5535.369000;553.536900;248.444100;154.752700;150.340100;2484.441000;1547.527000;1503.401000;5.838849
695000;1000000;10;5613.174000;561.317400;249.529900;158.290800;153.496700;2495.299000;1582.908000;1534.967000;5.841985
700000;1000000;10;5663.392000;566.339200;252.293200;158.947700;155.098300;2522.932000;1589.477000;1550.983000;5.845098
705000;1000000;10;5543.762000;554.376200;246.919000;156.174900;151.282300;2469.190000;1561.749000;1512.823000;5.848189
710000;1000000;10;5720.874000;572.087400;251.136300;163.714900;157.236200;2511.363000;1637.149000;1572.362000;5.851258
715000;1000000;10;5929.424000;592.942400;263.443300;169.134800;160.364300;2634.433000;1691.348000;1603.643000;5.854306
720000;1000000;10;5744.790000;574.479000;255.393800;163.678200;155.407000;2553.938000;1636.782000;1554.070000;5.857333
725000;1000000;10;6234.158000;623.415800;272.788700;176.513100;174.114000;2727.887000;1765.131000;1741.140000;5.860338
730000;1000000;10;5659.236000;565.923600;249.679200;160.048600;156.195800;2496.792000;1600.486000;1561.958000;5.863323
735000;1000000;10;6606.932000;660.693200;292.651300;184.185500;183.856400;2926.513000;1841.855000;1838.564000;5.866287
740000;1000000;10;5752.290000;575.229000;253.316000;162.520500;159.392500;2533.160000;1625.205000;1593.925000;5.869232
745000;1000000;10;6372.013000;637.201300;281.368700;179.951300;175.881300;2813.687000;1799.513000;1758.813000;5.872156
750000;1000000;10;5862.374000;586.237400;258.656600;165.382100;162.198700;2586.566000;1653.821000;1621.987000;5.875061
755000;1000000;10;6323.137000;632.313700;276.172700;178.945900;177.195100;2761.727000;1789.459000;1771.951000;5.877947
760000;1000000;10;6661.937000;666.193700;294.911400;185.481000;185.801300;2949.114000;1854.810000;1858.013000;5.880814
765000;1000000;10;6980.317000;698.031700;313.354400;191.375000;193.302300;3133.544000;1913.750000;1933.023000;5.883661
770000;1000000;10;6466.177000;646.617700;290.228800;179.507800;176.881100;2902.288000;1795.078000;1768.811000;5.886491
775000;1000000;10;6169.110000;616.911000;274.306100;173.472000;169.132900;2743.061000;1734.720000;1691.329000;5.889302
780000;1000000;10;6339.925000;633.992500;278.786400;179.199900;176.006200;2787.864000;1791.999000;1760.062000;5.892095
785000;1000000;10;6201.869000;620.186900;273.721100;176.437200;170.028600;2737.211000;1764.372000;1700.286000;5.894870
790000;1000000;10;6207.037000;620.703700;273.685100;175.012400;172.006200;2736.851000;1750.124000;1720.062000;5.897627
795000;1000000;10;6758.827000;675.882700;297.097800;189.730300;189.054600;2970.978000;1897.303000;1890.546000;5.900367
800000;1000000;10;6725.993000;672.599300;298.555000;187.949600;186.094700;2985.550000;1879.496000;1860.947000;5.903090
805000;1000000;10;6474.749000;647.474900;285.216200;183.890100;178.368600;2852.162000;1838.901000;1783.686000;5.905796
810000;1000000;10;6986.758000;698.675800;312.881700;191.398300;194.395800;3128.817000;1913.983000;1943.958000;5.908485
815000;1000000;10;7065.447000;706.544700;316.281700;195.285700;194.977300;3162.817000;1952.857000;1949.773000;5.911158
820000;1000000;10;6739.721000;673.972100;300.225500;188.460300;185.286300;3002.255000;1884.603000;1852.863000;5.913814
825000;1000000;10;7112.205000;711.220500;320.353000;197.557300;193.310200;3203.530000;1975.573000;1933.102000;5.916454
830000;1000000;10;7103.086000;710.308600;315.678200;200.467300;194.163100;3156.782000;2004.673000;1941.631000;5.919078
835000;1000000;10;6985.748000;698.574800;300.639700;204.004500;193.930600;3006.397000;2040.045000;1939.306000;5.921687
840000;1000000;10;7396.613000;739.661300;325.585100;208.401100;205.675100;3255.851000;2084.011000;2056.751000;5.924279
845000;1000000;10;7873.146000;787.314600;346.740900;227.456100;213.117600;3467.409000;2274.561000;2131.176000;5.926857
850000;1000000;10;7451.995000;745.199500;329.135200;206.210400;209.853900;3291.352000;2062.104000;2098.539000;5.929419
855000;1000000;10;7790.778000;779.077800;340.796900;219.683700;218.597200;3407.969000;2196.837000;2185.972000;5.931966
860000;1000000;10;7704.968000;770.496800;334.489400;223.668600;212.338800;3344.894000;2236.686000;2123.388000;5.934498
865000;1000000;10;7609.168000;760.916800;328.582300;216.426700;215.907800;3285.823000;2164.267000;2159.078000;5.937016
870000;1000000;10;7710.946000;771.094600;345.047600;219.204100;206.842900;3450.476000;2192.041000;2068.429000;5.939519
875000;1000000;10;7776.977000;777.697700;344.139300;219.616200;213.942200;3441.393000;2196.162000;2139.422000;5.942008
880000;1000000;10;7474.708000;747.470800;333.760200;207.344700;206.365900;3337.602000;2073.447000;2063.659000;5.944483
885000;1000000;10;6824.689000;682.468900;298.020200;193.727100;190.721600;2980.202000;1937.271000;1907.216000;5.946943
890000;1000000;10;6848.834000;684.883400;297.616600;193.347300;193.919500;2976.166000;1933.473000;1939.195000;5.949390
895000;1000000;10;7297.016000;729.701600;326.542800;204.261200;198.897600;3265.428000;2042.612000;1988.976000;5.951823
900000;1000000;10;7636.415000;763.641500;338.028500;215.079900;210.533100;3380.285000;2150.799000;2105.331000;5.954243
905000;1000000;10;8122.146000;812.214600;360.408300;231.632400;220.173900;3604.083000;2316.324000;2201.739000;5.956649
910000;1000000;10;7735.332000;773.533200;347.591600;214.864400;211.077200;3475.916000;2148.644000;2110.772000;5.959042
915000;1000000;10;7757.831000;775.783100;338.158800;215.245000;222.379300;3381.588000;2152.450000;2223.793000;5.961421
920000;1000000;10;7806.474000;780.647400;343.335900;217.713500;219.598000;3433.359000;2177.135000;2195.980000;5.963788
925000;1000000;10;7726.054000;772.605400;347.954200;214.426300;210.224900;3479.542000;2144.263000;2102.249000;5.966142
930000;1000000;10;7820.109000;782.010900;348.255800;217.558400;216.196700;3482.558000;2175.584000;2161.967000;5.968483
935000;1000000;10;7303.283000;730.328300;322.739500;204.877900;202.710900;3227.395000;2048.779000;2027.109000;5.970812
940000;1000000;10;7789.941000;778.994100;346.167900;216.487700;216.338500;3461.679000;2164.877000;2163.385000;5.973128
945000;1000000;10;7945.192000;794.519200;353.823600;215.377200;225.318400;3538.236000;2153.772000;2253.184000;5.975432
950000;1000000;10;7408.869000;740.886900;324.813000;208.874000;207.199900;3248.130000;2088.740000;2071.999000;5.977724
955000;1000000;10;7517.909000;751.790900;331.930600;211.248100;208.612200;3319.306000;2112.481000;2086.122000;5.980003
960000;1000000;10;7675.481000;767.548100;338.755800;217.498700;211.293600;3387.558000;2174.987000;2112.936000;5.982271
965000;1000000;10;7649.172000;764.917200;339.545900;214.322500;211.048800;3395.459000;2143.225000;2110.488000;5.984528
970000;1000000;10;7543.180000;754.318000;334.665000;209.258100;210.394900;3346.650000;2092.581000;2103.949000;5.986772
975000;1000000;10;7638.084000;763.808400;337.798900;214.067500;211.942000;3377.989000;2140.675000;2119.420000;5.989005
980000;1000000;10;7643.699000;764.369900;336.298300;215.193600;212.878000;3362.983000;2151.936000;2128.780000;5.991226
985000;1000000;10;7729.600000;772.960000;340.775900;216.418700;215.765400;3407.759000;2164.187000;2157.654000;5.993436
990000;1000000;10;7662.444000;766.244400;334.372600;215.650900;216.220900;3343.726000;2156.509000;2162.209000;5.995635
995000;1000000;10;7743.875000;774.387500;340.208500;216.610000;217.569000;3402.085000;2166.100000;2175.690000;5.997823
1000000;1000000;10;9803.506000;980.350600;433.977300;277.959300;268.414000;4339.773000;2779.593000;2684.140000;6.000000
